step,loss,width,lr,wd,seed,param_type
0,4.150758862495422,768,0.00781,2.13313,2,mup
10,3.19123473673244e-05,768,0.00781,2.13313,2,mup
20,4.329832790972432e-06,768,0.00781,2.13313,2,mup
30,3.682216345168854e-07,768,0.00781,2.13313,2,mup
40,1.186272093889329e-07,768,0.00781,2.13313,2,mup
50,4.423781874152155e-08,768,0.00781,2.13313,2,mup
60,1.1408700650861192e-08,768,0.00781,2.13313,2,mup
70,8.032656539924687e-09,768,0.00781,2.13313,2,mup
80,9.66247082345717e-09,768,0.00781,2.13313,2,mup
90,2.5262123060088015e-08,768,0.00781,2.13313,2,mup
100,9.662471356364222e-08,768,0.00781,2.13313,2,mup
110,1.2258532322562132e-07,768,0.00781,2.13313,2,mup
120,2.6228369875980206e-07,768,0.00781,2.13313,2,mup
130,5.89177901133553e-07,768,0.00781,2.13313,2,mup
140,8.896458609797264e-07,768,0.00781,2.13313,2,mup
150,2.0781297962457757e-06,768,0.00781,2.13313,2,mup
160,4.703176045950386e-06,768,0.00781,2.13313,2,mup
170,6.848001930848113e-06,768,0.00781,2.13313,2,mup
180,1.2523883924586698e-05,768,0.00781,2.13313,2,mup
190,1.870669848358375e-05,768,0.00781,2.13313,2,mup
200,2.1843816739419708e-05,768,0.00781,2.13313,2,mup
210,2.7886403586308006e-05,768,0.00781,2.13313,2,mup
220,3.4273165510967374e-05,768,0.00781,2.13313,2,mup
230,3.729720992851071e-05,768,0.00781,2.13313,2,mup
240,3.861441837216262e-05,768,0.00781,2.13313,2,mup
250,3.508684858388733e-05,768,0.00781,2.13313,2,mup
260,3.3512977097416297e-05,768,0.00781,2.13313,2,mup
270,3.1022111215861514e-05,768,0.00781,2.13313,2,mup
280,3.216600089217536e-05,768,0.00781,2.13313,2,mup
290,3.499643753457349e-05,768,0.00781,2.13313,2,mup
300,4.765772246173583e-05,768,0.00781,2.13313,2,mup
310,7.871241177781485e-05,768,0.00781,2.13313,2,mup
320,0.00010558240319369361,768,0.00781,2.13313,2,mup
330,0.00017238606233149767,768,0.00781,2.13313,2,mup
340,0.00018708593415794894,768,0.00781,2.13313,2,mup
350,0.0001674509112490341,768,0.00781,2.13313,2,mup
360,0.00011425791308283806,768,0.00781,2.13313,2,mup
370,6.843237861176021e-05,768,0.00781,2.13313,2,mup
380,5.204765147936996e-05,768,0.00781,2.13313,2,mup
390,3.158952677040361e-05,768,0.00781,2.13313,2,mup
400,2.1804115931445267e-05,768,0.00781,2.13313,2,mup
410,1.9190610146324616e-05,768,0.00781,2.13313,2,mup
420,1.6689018593751825e-05,768,0.00781,2.13313,2,mup
430,1.656830363572226e-05,768,0.00781,2.13313,2,mup
440,1.7165954886877444e-05,768,0.00781,2.13313,2,mup
450,1.9311681171529926e-05,768,0.00781,2.13313,2,mup
460,2.2411086320062168e-05,768,0.00781,2.13313,2,mup
470,2.4006540115806274e-05,768,0.00781,2.13313,2,mup
480,2.68023495664238e-05,768,0.00781,2.13313,2,mup
490,2.7908621632377617e-05,768,0.00781,2.13313,2,mup
500,2.7541684175957926e-05,768,0.00781,2.13313,2,mup
510,2.515680625947425e-05,768,0.00781,2.13313,2,mup
520,2.1338238184398506e-05,768,0.00781,2.13313,2,mup
530,1.939596677402733e-05,768,0.00781,2.13313,2,mup
540,1.5854679531912552e-05,768,0.00781,2.13313,2,mup
550,1.311294590777834e-05,768,0.00781,2.13313,2,mup
560,1.2040062301821308e-05,768,0.00781,2.13313,2,mup
570,1.0412860547148739e-05,768,0.00781,2.13313,2,mup
580,9.545791272103088e-06,768,0.00781,2.13313,2,mup
590,9.298291161030647e-06,768,0.00781,2.13313,2,mup
600,8.940672159951646e-06,768,0.00781,2.13313,2,mup
610,8.821463325148216e-06,768,0.00781,2.13313,2,mup
620,8.821463325148216e-06,768,0.00781,2.13313,2,mup
630,8.702253808223759e-06,768,0.00781,2.13313,2,mup
640,8.463835456495872e-06,768,0.00781,2.13313,2,mup
650,8.344975185536896e-06,768,0.00781,2.13313,2,mup
660,7.986997388798045e-06,768,0.00781,2.13313,2,mup
670,7.394689191642101e-06,768,0.00781,2.13313,2,mup
680,7.152545094868401e-06,768,0.00781,2.13313,2,mup
690,6.5565036493353546e-06,768,0.00781,2.13313,2,mup
700,5.960456064713071e-06,768,0.00781,2.13313,2,mup
710,5.722037371924671e-06,768,0.00781,2.13313,2,mup
720,5.364415983422077e-06,768,0.00781,2.13313,2,mup
730,5.0067881147697335e-06,768,0.00781,2.13313,2,mup
740,4.887578597845277e-06,768,0.00781,2.13313,2,mup
750,4.64916024611739e-06,768,0.00781,2.13313,2,mup
760,4.410857854963979e-06,768,0.00781,2.13313,2,mup
770,4.376515448711871e-06,768,0.00781,2.13313,2,mup
780,4.172322860540589e-06,768,0.00781,2.13313,2,mup
790,4.027734689771023e-06,768,0.00781,2.13313,2,mup
800,3.933903826691676e-06,768,0.00781,2.13313,2,mup
810,3.8146970382513246e-06,768,0.00781,2.13313,2,mup
820,3.576278004402411e-06,768,0.00781,2.13313,2,mup
830,3.457185130173457e-06,768,0.00781,2.13313,2,mup
840,3.814813339886314e-06,768,0.00781,2.13313,2,mup
850,7.630434311067802e-06,768,0.00781,2.13313,2,mup
860,2.5033949100361497e-06,768,0.00781,2.13313,2,mup
870,3.2185341751755914e-06,768,0.00781,2.13313,2,mup
880,1.7881393432617188e-06,768,0.00781,2.13313,2,mup
890,1.5497206504733185e-06,768,0.00781,2.13313,2,mup
900,1.7881393432617188e-06,768,0.00781,2.13313,2,mup
910,1.9073485191256623e-06,768,0.00781,2.13313,2,mup
920,1.7881393432617188e-06,768,0.00781,2.13313,2,mup
930,1.9073485191256623e-06,768,0.00781,2.13313,2,mup
940,2.264976387778006e-06,768,0.00781,2.13313,2,mup
950,2.3841855636419496e-06,768,0.00781,2.13313,2,mup
960,2.3841855636419496e-06,768,0.00781,2.13313,2,mup
970,2.3841855636419496e-06,768,0.00781,2.13313,2,mup
980,2.264976387778006e-06,768,0.00781,2.13313,2,mup
990,2.145767041383806e-06,768,0.00781,2.13313,2,mup
1000,1.7881393432617188e-06,768,0.00781,2.13313,2,mup
1010,1.7881393432617188e-06,768,0.00781,2.13313,2,mup
1020,1.5497206504733185e-06,768,0.00781,2.13313,2,mup
1030,1.4305113893442467e-06,768,0.00781,2.13313,2,mup
1040,1.4302785302788834e-06,768,0.00781,2.13313,2,mup
1050,1.3113021282151749e-06,768,0.00781,2.13313,2,mup
1060,1.3113021282151749e-06,768,0.00781,2.13313,2,mup
1070,1.3113021282151749e-06,768,0.00781,2.13313,2,mup
1080,1.3113021282151749e-06,768,0.00781,2.13313,2,mup
1090,1.1920927818209748e-06,768,0.00781,2.13313,2,mup
1100,1.1920927818209748e-06,768,0.00781,2.13313,2,mup
1110,1.1920927818209748e-06,768,0.00781,2.13313,2,mup
1120,1.1920927818209748e-06,768,0.00781,2.13313,2,mup
1130,1.1920927818209748e-06,768,0.00781,2.13313,2,mup
1140,1.072883520691903e-06,768,0.00781,2.13313,2,mup
1150,9.536742595628311e-07,768,0.00781,2.13313,2,mup
1160,9.536742595628311e-07,768,0.00781,2.13313,2,mup
1170,9.536742595628311e-07,768,0.00781,2.13313,2,mup
1180,8.344649984337593e-07,768,0.00781,2.13313,2,mup
1190,8.344649984337593e-07,768,0.00781,2.13313,2,mup
1200,8.344649984337593e-07,768,0.00781,2.13313,2,mup
1210,7.152556946721234e-07,768,0.00781,2.13313,2,mup
1220,7.152556946721234e-07,768,0.00781,2.13313,2,mup
1230,7.152556946721234e-07,768,0.00781,2.13313,2,mup
1240,7.152556946721234e-07,768,0.00781,2.13313,2,mup
1250,7.152556946721234e-07,768,0.00781,2.13313,2,mup
1260,5.987239717342163e-07,768,0.00781,2.13313,2,mup
1270,5.960463909104874e-07,768,0.00781,2.13313,2,mup
1280,5.960463909104874e-07,768,0.00781,2.13313,2,mup
1290,5.960463909104874e-07,768,0.00781,2.13313,2,mup
1300,4.7683712978141557e-07,768,0.00781,2.13313,2,mup
1310,4.7683712978141557e-07,768,0.00781,2.13313,2,mup
1320,4.7683712978141557e-07,768,0.00781,2.13313,2,mup
1330,4.7683712978141557e-07,768,0.00781,2.13313,2,mup
1340,4.7683712978141557e-07,768,0.00781,2.13313,2,mup
1350,4.7683712978141557e-07,768,0.00781,2.13313,2,mup
1360,4.7683712978141557e-07,768,0.00781,2.13313,2,mup
1370,4.7683712978141557e-07,768,0.00781,2.13313,2,mup
1380,3.576278473360617e-07,768,0.00781,2.13313,2,mup
1390,3.576278473360617e-07,768,0.00781,2.13313,2,mup
1400,3.576278473360617e-07,768,0.00781,2.13313,2,mup
1410,3.576278473360617e-07,768,0.00781,2.13313,2,mup
1420,3.576278473360617e-07,768,0.00781,2.13313,2,mup
1430,3.576278473360617e-07,768,0.00781,2.13313,2,mup
1440,3.576278473360617e-07,768,0.00781,2.13313,2,mup
1450,3.576278473360617e-07,768,0.00781,2.13313,2,mup
1460,3.576278473360617e-07,768,0.00781,2.13313,2,mup
1470,2.3841856489070778e-07,768,0.00781,2.13313,2,mup
1480,2.3841856489070778e-07,768,0.00781,2.13313,2,mup
1490,2.3841856489070778e-07,768,0.00781,2.13313,2,mup
1500,2.3841856489070778e-07,768,0.00781,2.13313,2,mup
1510,2.3841856489070778e-07,768,0.00781,2.13313,2,mup
1520,2.3841856489070778e-07,768,0.00781,2.13313,2,mup
1530,2.3841856489070778e-07,768,0.00781,2.13313,2,mup
1540,2.3841856489070778e-07,768,0.00781,2.13313,2,mup
1550,2.3841856489070778e-07,768,0.00781,2.13313,2,mup
1560,2.3841856489070778e-07,768,0.00781,2.13313,2,mup
1570,2.3841856489070778e-07,768,0.00781,2.13313,2,mup
1580,2.3841856489070778e-07,768,0.00781,2.13313,2,mup
1590,1.1920928244535389e-07,768,0.00781,2.13313,2,mup
1600,1.1920928244535389e-07,768,0.00781,2.13313,2,mup
1610,1.1920928244535389e-07,768,0.00781,2.13313,2,mup
1620,2.3841856489070778e-07,768,0.00781,2.13313,2,mup
1630,2.3841856489070778e-07,768,0.00781,2.13313,2,mup
1640,1.1920928244535389e-07,768,0.00781,2.13313,2,mup
1650,1.1920928244535389e-07,768,0.00781,2.13313,2,mup
1660,1.1920928244535389e-07,768,0.00781,2.13313,2,mup
1670,1.1920928244535389e-07,768,0.00781,2.13313,2,mup
1680,1.1920928244535389e-07,768,0.00781,2.13313,2,mup
1690,1.969747245311737e-07,768,0.00781,2.13313,2,mup
1700,1.1920928244535389e-07,768,0.00781,2.13313,2,mup
